Force,Time,Velocity,Amplitude,Impulse
2.20725,0.00075,0.00029238165674190693,90.01049098319874,0.0016554375000000002
2.20725,0.0015,0.0006648154156262239,90.02098188659001,0.0033108750000000004
2.20725,0.00225,0.0009134766233068599,90.02797575332924,0.0049663125
2.20725,0.003,0.0012757658110543655,90.03846641850859,0.006621750000000001
2.20725,0.00375,0.0015119293563158403,90.04546006453113,0.008277187500000002
2.20725,0.0045000000000000005,0.001862380646903119,90.05595030171426,0.009932625000000002
2.20725,0.00525,0.002095016192648217,90.06294361347211,0.011588062500000003
2.20725,0.006,0.002443618953632798,90.07343303967887,0.013243500000000002
2.20725,0.00675,0.002675985357697274,90.08042550252372,0.0148989375
2.20725,0.007499999999999999,0.0029083458007959557,90.08741751626954,0.016554375
2.20725,0.008249999999999999,0.003256836483012473,90.09790451389541,0.0182098125
2.20725,0.008999999999999998,0.003489102085454752,90.10489511733284,0.019865249999999997
2.20725,0.009749999999999998,0.003837374251454946,90.1153797790634,0.0215206875
2.20725,0.010499999999999999,0.0040694590182698805,90.12236868714959,0.023176125
2.20725,0.01125,0.004417426176549997,90.13285080141075,0.0248315625
2.20725,0.012,0.004765186630164715,90.14333146853417,0.026487000000000004
2.20725,0.012750000000000001,0.0049969043174514045,90.15031762235243,0.028142437500000006
2.20725,0.013500000000000002,0.005344285265749612,90.16079531293848,0.029797875000000005
2.20725,0.014250000000000002,0.005575735319351799,90.1677794385153,0.03145331250000001
2.20725,0.015000000000000003,0.0059226927234119625,90.17825404247456,0.03310875000000001
2.20725,0.015750000000000004,0.006153845646921267,90.18523591336222,0.03476418750000001
2.20725,0.016500000000000004,0.006500335210037008,90.19570681931285,0.03641962500000001
2.20725,0.017250000000000005,0.006731161502323487,90.20268619963772,0.03807506250000001
2.20725,0.018000000000000006,0.006961848914431193,90.20966452037796,0.039730500000000016
2.20725,0.018750000000000003,0.0073076093893364525,90.22013001832778,0.04138593750000001
2.20725,0.019500000000000003,0.007537929136298305,90.22710553200717,0.043041375000000014
2.20725,0.020250000000000004,0.007883116275075434,90.23756647281348,0.044696812500000016
2.20725,0.021000000000000005,0.008113039290998146,90.24453894483656,0.04635225000000002
2.20725,0.021750000000000005,0.008457609669533763,90.25499533906023,0.04800768750000002
2.20725,0.022500000000000006,0.008687107130771341,90.261964545696,0.04966312500000002
2.20725,0.023250000000000007,0.009031017720191024,90.27241566930341,0.051318562500000026
2.20725,0.024000000000000007,0.009260061090312207,90.27938137649471,0.05297400000000003
2.20725,0.024750000000000008,0.009603269332373631,90.28982729360006,0.05462943750000002
2.20725,0.02550000000000001,0.009831830418142142,90.29678927805519,0.056284875000000026
2.20725,0.02625000000000001,0.010174294319732251,90.30722921238626,0.05794031250000003
2.20725,0.02700000000000001,0.010402345342021835,90.31418724041659,0.05959575000000003
2.20725,0.02775000000000001,0.010744023594658692,90.32462130944027,0.06125118750000003
2.20725,0.02850000000000001,0.010971537278309296,90.33157515807521,0.06290662500000004
2.20725,0.029250000000000012,0.011312389411160514,90.34200253315099,0.06456206250000003
2.20725,0.030000000000000013,0.011539339100983379,90.34895196899743,0.06621750000000004
2.20725,0.030750000000000013,0.01187932567972589,90.35937282082324,0.06787293750000004
2.20725,0.031500000000000014,0.012105685492111051,90.36631762117565,0.06952837500000005
2.20725,0.032250000000000015,0.012444768379754813,90.37673106871388,0.07118381250000004
2.20725,0.033000000000000015,0.01267051340277953,90.38367100043605,0.07283925000000005
2.20725,0.033750000000000016,0.01300865610745824,90.39407726750446,0.07449468750000005
2.20725,0.03450000000000002,0.013233762669534075,90.40101210811216,0.07615012500000005
2.20725,0.03525000000000002,0.013570930813656361,90.41141026127035,0.07780556250000005
2.20725,0.03600000000000002,0.013795376848854908,90.41833977784525,0.07946100000000005
2.20725,0.03675000000000002,0.014131487466068174,90.42873009400085,0.08111643750000005
2.20725,0.03750000000000001,0.01435512313144347,90.4356540645087,0.08277187500000005
2.20725,0.03825000000000001,0.014689922534563285,90.4460355586622,0.08442731250000005
2.20725,0.039000000000000014,0.014912702744332023,90.45295375108347,0.08608275000000006
2.20725,0.039750000000000014,0.015246256897742443,90.46332675409384,0.08773818750000005
2.20725,0.040500000000000015,0.015468214243068813,90.47023894717414,0.08939362500000005
2.20725,0.041250000000000016,0.01580052191935246,90.48060242241475,0.09104906250000006
2.20725,0.042000000000000016,0.01602163364181557,90.48750838466225,0.09270450000000005
2.20725,0.04275000000000002,0.016352646862688322,90.49786271625376,0.09435993750000006
2.20725,0.04350000000000002,0.01657287772122267,90.50476222693486,0.09601537500000006
2.20725,0.04425000000000002,0.016902542804732537,90.51510632664503,0.09767081250000006
2.20725,0.04500000000000002,0.01712185712788504,90.52199915483968,0.09932625000000006
2.20725,0.04575000000000002,0.01745012095416158,90.53233346001227,0.10098168750000007
2.20725,0.04650000000000002,0.017668483602761888,90.53921938555968,0.10263712500000007
2.20725,0.04725000000000002,0.01799529394492835,90.54954275655712,0.10429256250000006
2.20725,0.04800000000000002,0.018212670500969766,90.55642154915928,0.10594800000000007
2.20725,0.04875000000000002,0.018537976508071173,90.5667344764942,0.10760343750000007
2.20725,0.04950000000000002,0.018754333703681035,90.5736059166108,0.10925887500000007
2.20725,0.050250000000000024,0.019078086629320066,90.58390720944278,0.11091431250000007
2.20725,0.051000000000000024,0.019293392857573262,90.59077106744058,0.11256975000000008
2.20725,0.051750000000000025,0.019615616671198797,90.60106126928392,0.11422518750000007
2.20725,0.052500000000000026,0.019830036534636,90.60791732600347,0.11588062500000008
2.20725,0.053250000000000026,0.02015102681691752,90.6181951941102,0.11753606250000008
2.20725,0.05400000000000003,0.020364541317260107,90.62504321982843,0.11919150000000008
2.20725,0.05475000000000003,0.020684036132242175,90.63530934953275,0.12084693750000008
2.20725,0.05550000000000003,0.020896496625094376,90.64214912514181,0.12250237500000008
2.20725,0.05625000000000003,0.021214365624248697,90.65240222229129,0.12415781250000009
2.20725,0.05700000000000003,0.021425723205850858,90.6592335185788,0.1258132500000001
